$1,4.70963e-02,1.63188e-01,1.60861e-01,1.61152e-01,1.44703e-01,2.36141e+00,2.36595e+00,2.37642e+00,1.33671e-01,1.90973e+00,1.65573e-01,1.65878e-01,1.60387e-01,3.00491e+00,2.37226e+00,2.38275e+00
in3,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00
in1,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00
in2,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00
$5,6.50311e+00,6.50311e+00,6.50311e+00,6.50311e+00,6.50311e+00,6.50311e+00,6.50311e+00,6.50311e+00,2.25930e-02,2.25930e-02,2.25930e-02,2.25930e-02,2.25930e-02,2.25930e-02,2.25930e-02,2.25930e-02
in4,6.94000e-02,6.94000e-02,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,1.15440e+00,1.15440e+00,6.94000e-02,6.94000e-02,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,1.15440e+00,1.15440e+00
out,1.88385e-02,6.52751e-02,6.43444e-02,6.44610e-02,5.78810e-02,9.44562e-01,9.46379e-01,9.50569e-01,5.34683e-02,7.63894e-01,6.62294e-02,6.63511e-02,6.41547e-02,1.20197e+00,9.48903e-01,9.53100e-01
$2,2.08513e+00,2.08513e+00,2.10334e+00,2.10334e+00,2.55623e-01,2.55623e-01,2.56315e-01,2.56315e-01,3.54363e-01,3.54363e-01,2.07007e+00,2.07007e+00,1.33027e-01,1.33027e-01,2.55049e-01,2.55049e-01
$3,2.06874e+00,9.66061e-02,9.50013e-02,9.29016e-02,2.06874e+00,9.66061e-02,9.50013e-02,9.29016e-02,2.06874e+00,9.66061e-02,9.50013e-02,9.29016e-02,2.06874e+00,9.66061e-02,9.50013e-02,9.29016e-02
$4,4.20438e-03,4.20438e-03,1.60147e-03,1.60147e-03,4.20438e-03,4.20438e-03,1.60147e-03,1.60147e-03,8.08791e-01,8.08791e-01,6.36759e-03,6.36759e-03,8.08791e-01,8.08791e-01,6.36759e-03,6.36759e-03
